1,8,1313694442.9,1313694442.9,17.92
1,8,1313694443,1313694443,17.84
1,8,1313694443.1,1313694443.1,17.52
1,8,1313694443.2,1313694443.2,17.24
1,8,1313694443.3,1313694443.3,17.04
1,8,1313694443.4,1313694443.4,16.92
1,8,1313694443.5,1313694443.5,16.8
1,8,1313694443.6,1313694443.6,16.72
1,8,1313694443.7,1313694443.7,16.68
1,8,1313694443.8,1313694443.2,16.72
1,8,1313694444.5,1313694444.5,16.68
1,8,1313694444.6,1313694443.4,16.72
1,8,1313694445.9,1313694445.9,16.68
1,8,1313694446,1313694445.2,16.96
1,8,1313694446.9,1313694446.8,16.88
1,8,1313694447.1,1313694447.1,16.96
1,8,1313694447.2,1313694447.2,17
1,8,1313694447.3,1313694447.3,16.88
1,8,1313694447.4,1313694447.4,16.8
1,8,1313694447.5,1313694447.5,16.72
1,8,1313694447.6,1313694447.6,16.68
1,8,1313694447.7,1313694447.4,16.72
1,8,1313694448.1,1313694448.1,16.84
1,8,1313694448.2,1313694448.2,16.72
1,8,1313694448.3,1313694448.3,16.68
1,8,1313694448.4,1313694448.4,16.64
1,8,1313694448.5,1313694448.5,16.52
1,8,1313694448.6,1313694448.6,16.8
1,8,1313694448.7,1313694448.7,16.6
1,8,1313694448.8,1313694448.8,16.76
1,8,1313694448.9,1313694448.9,17.04
1,8,1313694449,1313694449,18.84
1,8,1313694449.1,1313694449.1,19.28
1,8,1313694449.2,1313694449.2,18.64
1,8,1313694449.3,1313694449.3,18.04
1,8,1313694449.4,1313694449.4,17.6
1,8,1313694449.5,1313694449.5,17.28
1,8,1313694449.6,1313694449.6,17.08
1,8,1313694449.7,1313694449.7,16.96
1,8,1313694449.8,1313694449.8,16.84
1,8,1313694449.9,1313694449.9,16.72
1,8,1313694450,1313694450,16.4
1,8,1313694450.1,1313694450.1,16.8
1,8,1313694450.2,1313694450.2,16.96
1,8,1313694450.3,1313694450.3,16.88
1,8,1313694450.4,1313694450.4,16.92
1,8,1313694450.5,1313694450.5,16.8
1,8,1313694450.6,1313694450.6,16.72
1,8,1313694450.7,1313694450.7,16.64
1,8,1313694450.8,1313694450.6,16.84
1,8,1313694451.1,1313694451.1,16.76
1,8,1313694451.2,1313694451.2,16.88
1,8,1313694451.3,1313694451.3,16.8
1,8,1313694451.4,1313694451.4,16.72
1,8,1313694451.5,1313694451.5,16.68
1,8,1313694451.6,1313694451.4,16.64
1,8,1313694451.9,1313694451.8,16.52
1,8,1313694452.1,1313694452.1,16.76
1,8,1313694452.2,1313694452.2,16.8
1,8,1313694452.3,1313694452.3,16.76
1,8,1313694452.4,1313694452.4,16.72
1,8,1313694452.5,1313694452.5,16.68
1,8,1313694452.6,1313694452.4,16.48
1,8,1313694452.9,1313694452.9,16.52
1,8,1313694453,1313694453,19.16
1,8,1313694453.1,1313694453.1,20.48
1,8,1313694453.2,1313694453.2,19.28
1,8,1313694453.3,1313694453.3,18.56
1,8,1313694453.4,1313694453.4,18.12
1,8,1313694453.5,1313694453.5,17.64
1,8,1313694453.6,1313694453.6,17.52
1,8,1313694453.7,1313694453.7,17.24
1,8,1313694453.8,1313694453.8,17.04
1,8,1313694453.9,1313694453.9,16.92
1,8,1313694454,1313694454,16.8
1,8,1313694454.1,1313694454,16.72
1,8,1313694454.3,1313694454.3,16.68
1,8,1313694454.4,1313694454.3,16.84
1,8,1313694454.6,1313694454.6,16.72
1,8,1313694454.7,1313694454.7,16.76
1,8,1313694454.8,1313694454.8,16.72
1,8,1313694454.9,1313694454.9,16.48
1,8,1313694455,1313694455,16.56
1,8,1313694455.1,1313694455.1,16.84
1,8,1313694455.2,1313694455.2,16.72
1,8,1313694455.3,1313694455.3,16.8
1,8,1313694455.4,1313694455.4,16.88
1,8,1313694455.5,1313694455.5,16.64
1,8,1313694455.6,1313694455.5,16.76
1,8,1313694455.8,1313694455.8,16.88
1,8,1313694455.9,1313694455.9,16.64
1,8,1313694456,1313694456,16.76
1,8,1313694456.1,1313694456.1,16.6
1,8,1313694456.2,1313694456.2,17.04
1,8,1313694456.3,1313694456.3,17.8
1,8,1313694456.4,1313694456.4,17.6
1,8,1313694456.5,1313694456.5,17.52
1,8,1313694456.6,1313694456.6,17.24
1,8,1313694456.7,1313694456.6,17.08
1,8,1313694456.9,1313694456.8,17
1,8,1313694457.1,1313694457.1,16.88
1,8,1313694457.2,1313694457.2,16.96
1,8,1313694457.3,1313694457.3,16.88
1,8,1313694457.4,1313694457.4,16.76
1,8,1313694457.5,1313694457.5,16.8
1,8,1313694457.6,1313694457.6,16.88
1,8,1313694457.7,1313694457.7,16.76
1,8,1313694457.8,1313694457.7,16.68
1,8,1313694458,1313694457.8,16.76
1,8,1313694458.3,1313694458.3,16.8
1,8,1313694458.4,1313694458.4,16.56
1,8,1313694458.5,1313694458.5,16.84
1,8,1313694458.6,1313694458.6,17.04
1,8,1313694458.7,1313694458.7,16.92
1,8,1313694458.8,1313694458.8,16.96
1,8,1313694458.9,1313694458.9,16.88
1,8,1313694459,1313694459,16.8
1,8,1313694459.1,1313694459.1,16.76
1,8,1313694459.2,1313694459.2,16.68
1,8,1313694459.3,1313694459.2,16.76
1,8,1313694459.5,1313694459.5,16.68
1,8,1313694459.6,1313694459.5,16.76
1,8,1313694459.8,1313694459.8,16.68
1,8,1313694459.9,1313694459.9,16.64
1,8,1313694460,1313694459.6,16.76
1,8,1313694460.5,1313694460.5,16.84
1,8,1313694460.6,1313694460.6,16.88
1,8,1313694460.7,1313694460.7,17
1,8,1313694460.8,1313694460.8,16.88
1,8,1313694460.9,1313694460.9,17
1,8,1313694461,1313694461,16.92
1,8,1313694461.1,1313694461.1,16.8
1,8,1313694461.2,1313694461.2,16.76
1,8,1313694461.3,1313694461.3,16.68
1,8,1313694461.4,1313694459.8,16.72
